15C_A	15C_B	15C_C	25C_D	25C_E	25C_F	32C_G	32C_H	32C_I
TRINITY_DN17506_c0_g1	2.02407039107628	2.40605077379103	1.29087531860125	-0.821380332766977	-1.17300866186976	-1.08622489572769	-0.896809796837518	-0.758331881442873	-0.985240914823735
TRINITY_DN57408_c0_g1	0.358414317940189	0.829751584860157	1.29648375527275	-0.344111727449369	-0.810869343175541	-0.162864163365047	-0.558695929973514	-0.320299212729339	-0.287809281380291
TRINITY_DN15464_c0_g1	-0.152748442246308	0.89962605342372	0.713299445041918	-1.12058716746579	-0.483157246850497	-0.916852910861587	0.246921961730469	0.253153915441984	0.56034439178609
TRINITY_DN31665_c0_g1	1.42933205913019	1.51028875761814	0.739368257948594	-0.703066476375346	-0.640989980449779	-0.456848041312646	-0.505543226241308	-0.463704673553465	-0.908836676764381
TRINITY_DN7570_c0_g1	1.14662108376193	1.1198193647736	1.00704483649344	-0.82837034752114	-0.505190094267117	-0.894590033663583	-0.437545007863164	-0.0747980083677562	-0.5329917933462
TRINITY_DN60533_c0_g1	0.72719588456378	1.19624041477492	0.290513391244956	-0.5620536888318	-1.26917303116047	-0.658937666591608	0.0421664287387014	0.276126783617071	-0.0420785163555539
TRINITY_DN4838_c0_g1	-0.542971264069422	-0.815288910737552	-0.446186201534542	1.08535682973766	0.835540359184308	1.18267769210992	-0.290490636396369	-0.594348623435016	-0.414289244858991
TRINITY_DN2310_c0_g1	-0.230273766392856	-0.977344845234876	0.517820985135634	0.443659636827933	0.881559559176379	0.949560630736983	-0.720382262690001	-0.656948273889312	-0.207651663669884
TRINITY_DN61278_c0_g1	0.0012658023073906	0.65978117027166	0.792082197347549	-0.58753876470816	-0.58753876470816	-0.406118124428018	0.254031872687357	0.0742108351025449	-0.200176223872164
TRINITY_DN50259_c0_g1	1.27170837983741	2.06121859039269	0.926146518798162	-1.03251058887895	0.0898308186471717	-0.59848291421535	-1.03251058887895	-0.65288962682324	-1.03251058887895
TRINITY_DN21416_c0_g1	1.26598573795275	1.27491886272276	1.25984157288184	-0.202375343789227	-0.693555698189766	-0.615891127371166	-0.704603831627544	-0.499077462388416	-1.08524271019123
TRINITY_DN53987_c0_g1	0.882203743966631	0.873398742324384	0.369573004328633	-0.334785592304281	-0.152893570658759	-0.347081363103056	-0.348110756682861	-0.107736495419099	-0.834567712451592
TRINITY_DN2878_c0_g1	1.08546191112397	1.0279334306238	0.754517495353415	-0.8447027623337	-0.590426279977466	-0.43876109379263	-0.138693980717939	-0.0186632770111691	-0.836665443268282
TRINITY_DN29247_c0_g1	0.689383834462346	1.61059590444843	1.15826045608796	-1.10023676836565	-1.04276081739014	-0.522213258442624	-0.309556529029578	0.227299714543028	-0.71077253631377
TRINITY_DN57469_c0_g1	0.556431351650053	1.43908402414325	0.303242414355874	-0.289182903593903	-0.788965023741215	-0.788965023741215	-0.165098161888517	0.124067976210926	-0.39061465339525
TRINITY_DN12658_c0_g1	1.07494312771074	1.46256885516478	0.359784750086086	-0.482615970084663	-0.350148036232027	-0.355661527175133	-0.646396231306067	-0.0588082611780874	-1.00366670698563
TRINITY_DN23610_c0_g1	1.03414755556377	1.85577943754433	1.12398266123491	-0.353922896114802	-0.736370598313461	-1.08720814379306	-0.541225788240515	-0.242277540285893	-1.05290468759527
TRINITY_DN33270_c0_g1	1.4428447662596	0.989392627695877	1.34182270869504	-0.585096099729958	-0.184878120563639	-1.14354667605753	-0.23512002526674	-0.38772623219326	-1.2376929488394
TRINITY_DN34173_c0_g1	-0.133098032606031	0.644851149791006	0.0728607933419974	-1.70825458195854	-0.986269869273354	-1.38852702226063	1.14597252315216	1.00089782468463	1.35156721512876
TRINITY_DN24353_c0_g1	0.0982541834203456	0.773896006731909	0.391768512067778	0.896075750731725	0.625369042201972	0.0320086336655188	-0.98099149543156	-0.641264332603281	-1.19511630078441
TRINITY_DN55496_c0_g1	0.875656643227257	0.658120847293105	0.120230721561033	-0.19545062199714	0.283498641101897	-0.716501358898103	-0.20959480431741	-0.324733638942106	-0.491226429028534
TRINITY_DN58801_c0_g1	0.279581952549308	1.87058400177003	0.883832442297948	-0.651722891101362	-0.651722891101362	-0.651722891101362	-0.155004903166184	-0.272101929045653	-0.651722891101362
TRINITY_DN28852_c0_g1	1.39716201458044	1.88367647544239	1.28098051362231	-0.74150822772861	-0.91090927963152	-1.07421943665227	-0.371851863262321	-0.346921729951633	-1.11640846641879
TRINITY_DN30178_c0_g1	-1.06850081102506	1.84951435987992	-1.22035962775207	-0.444676926013006	-0.556787292334543	-0.670444074130111	0.0981018374155167	-0.636359244466293	2.64951177842565
TRINITY_DN8284_c0_g1	-1.05400509882955	-0.726294651348181	-0.13136398153579	-0.312411770010829	-0.104113947127589	-0.532207599231879	1.01389896567225	1.02445475825112	0.822043324160439
TRINITY_DN57514_c0_g1	0.862748284097386	1.94851004758163	0.884379710161915	-0.743693944034222	-0.743693944034222	-0.743693944034222	-0.386423468354662	-0.743693944034222	-0.334438797349384
TRINITY_DN51243_c0_g1	1.24827413813411	0.0266236530654339	0.712555156432802	-0.557968022556421	-0.151576957330059	-0.933146502146033	-0.416122830081452	0.422433645231326	-0.351072280749704
TRINITY_DN59391_c0_g1	-0.689323749399808	-0.467755960861398	-0.105323366114035	-0.233043267889082	-0.45420942902345	-0.689323749399808	0.783164022062936	1.12829950811162	0.727515992513022
TRINITY_DN16542_c0_g1	2.57780321769431	2.99474922434516	2.68631291288748	-1.67245427714339	-1.39838582103462	-1.34334445747666	-1.25568713487966	-1.17795758657869	-1.41103607781394
TRINITY_DN50722_c0_g1	0.2422163712717	1.16479309868504	0.397968813508367	0.205400151521967	0.288541386822213	-0.813056753185594	-0.457106450443794	-0.245118625198313	-0.783637992981581
TRINITY_DN7700_c0_g1	-0.427964134364982	0.164783015376811	0.428998367927569	0.984334533303543	0.470553517269364	1.06973701660528	-1.10542528872798	-0.399235283805951	-1.18578174358365
TRINITY_DN37870_c0_g1	0.0417214632813221	2.00491755441319	1.20099085457695	1.06899122095717	0.790093955016644	0.00500444543263612	-1.31033519772631	-1.59691365349105	-2.20447064246056
TRINITY_DN27058_c1_g1	1.89285928953405	0.498377385195722	0.833176130819569	-0.488751964067793	-0.0849102060933891	-1.09282328773665	-0.769741498232921	-0.602253157290452	-0.185932692128135
TRINITY_DN19183_c0_g1	-0.312925482444876	-0.278481918603568	-0.286841353141408	-1.09297417005106	-0.651308992993296	-1.08687912490221	1.36834412262681	1.21619314388197	1.12487377562764
TRINITY_DN57933_c0_g1	0.707790116411696	2.12433214710324	0.757502328897148	-0.874765886602365	-0.874765886602365	-0.874765886602365	0.0982942862017192	-0.438604047287915	-0.625017171518796
TRINITY_DN31269_c0_g1	2.29114838351082	0.998287212035953	1.53395348463064	-0.973470551880704	-0.852256130326075	-0.600683846773522	-0.406236306521903	-0.825277444944301	-1.16546479973091
TRINITY_DN49496_c0_g1	0.540710659824567	1.56786431574429	0.0149804124606669	-0.247125767482403	-0.535009425038779	-0.532462742928433	-0.481631959671404	-0.00960159877308842	-0.31772389413542
TRINITY_DN4231_c0_g1	1.60265817178065	0.676403114871511	0.511932543521307	-0.00653454541294263	-0.724134814712218	-0.235962610803159	-0.809995551366055	-0.320685289708586	-0.693681018170504
TRINITY_DN58211_c0_g1	0.572914838845974	0.62059581569977	0.296320729826455	-0.460035582955312	-0.918574720870743	-0.751924851461292	0.985040742704915	0.033192364890027	-0.377529336679793
TRINITY_DN16654_c0_g1	1.51782069415049	1.22221229780205	0.680120676849739	-0.998990950875272	-0.849550371498044	-1.17147846638541	0.051326094659855	0.207033156868324	-0.65849313157173
TRINITY_DN6914_c0_g1	0.34195760346742	-0.00979888951691632	0.230340306082444	-0.840609592669465	-0.607668874017461	-0.999323445858354	0.865201118944641	0.440720052199698	0.579181721367993
TRINITY_DN62450_c0_g1	-0.553743087177116	-0.559916374477835	-0.781484163016244	1.10526106172586	-0.781484163016244	-0.781484163016244	-0.176464009953834	0.850318591907885	1.67899630702377
TRINITY_DN49719_c0_g1	-0.0248303594313348	0.869878179131817	0.787621611592711	-0.114477986418842	-0.125759268282115	-0.122278699547154	-0.639337135766507	-0.239930288201427	-0.390886053077149
TRINITY_DN6227_c0_g1	1.34286640763383	0.532364784237238	0.740003734144245	-0.588439506067328	-0.596625031804191	-0.528485101781657	-0.238622615063188	-0.127709916095615	-0.535352755203337
TRINITY_DN3086_c0_g1	0.105266320204191	2.11695673072722	0.992868495716227	-0.674782367401992	-0.785178594006593	-0.914791332137062	0.00512075654024569	-0.4345262100826	-0.410933799559633
TRINITY_DN54435_c0_g1	1.34709806207786	0.867171032054998	0.503602547757856	-0.664397576759965	-0.441593015714703	-0.664397576759965	-0.25188700551016	-0.0311988903859607	-0.664397576759965
TRINITY_DN61011_c0_g1	-0.00648344738897388	0.533950881502083	0.0916216905554998	-0.779400657098174	-0.784295301456887	-0.574742554991336	0.744426837057707	0.219988419733311	0.554934132086769
TRINITY_DN9506_c0_g1	2.20805228715024	1.04386822062491	0.484320185335157	-1.088031264448	-1.18675998633759	-1.28841006243202	0.240161256438734	0.00731296210794441	-0.420513598439369
TRINITY_DN52802_c0_g1	0.776577771309685	0.335927463165482	0.603385056033461	-0.630503004140816	-0.260896934108978	-0.264250740441252	0.266350068755891	-0.421361606302225	-0.405228074271247
TRINITY_DN26686_c0_g1	2.19368592349908	1.01957069244573	1.40258941657145	-1.29251356906903	-0.888700507452437	-1.29251356906903	0.00848868696378724	-0.749512691666601	-0.401094382222948
TRINITY_DN3457_c0_g1	0.900194625307849	0.29504859672291	0.473754483707431	-0.707392512219722	-0.859259880085774	-0.947401476954792	0.701524082498329	-0.18526530705368	0.32879738807745
TRINITY_DN55713_c0_g1	1.44490971772802	0.860436714192332	1.28432984558575	-1.03672296030714	-0.545526280933156	-1.04770242761345	-0.329819205391453	-0.371974462969107	-0.257930940291794
TRINITY_DN19663_c0_g1	2.01880474863262	2.21384059408366	1.46572304014403	-1.42121723564156	-0.887155633220439	-0.98718956097796	-0.714576178332149	-0.750376899759996	-0.937852874928208
TRINITY_DN3345_c0_g1	0.114151369866305	0.548174421700085	-0.165011122163985	-0.791802714809692	-0.8711841904263	-1.80591461448995	1.17277523097948	1.16363127383177	0.635180345512286
TRINITY_DN28695_c0_g1	-0.155302364516462	1.45814043858441	0.242044077917694	-1.35327650879643	-0.18214675150883	-1.11164273741833	0.864653865556718	0.139781343378532	0.0977486368026901
TRINITY_DN59299_c0_g1	0.514343670833448	1.74302825486038	1.1807746545375	-0.854145329811655	-0.854145329811655	-0.398916758694516	-0.398916758694516	-0.363575199365454	-0.56844720385353
TRINITY_DN55217_c0_g1	0.687039912800866	1.21630099771196	0.568802612195689	-0.550362949405967	-0.152227510037543	-0.815799845455066	-0.563626432253039	-0.107391861971469	-0.282734923585428
TRINITY_DN53648_c0_g1	1.14279827129569	0.511331854391279	0.356131141071392	-0.0403973431471183	-0.67402318762064	-0.79653524658817	-0.478472378502833	0.0025243289490593	-0.023357439848654
TRINITY_DN23138_c0_g1	-0.858541114741447	-1.15150348306698	-0.330306635855745	-0.573046279471691	0.501458031106158	-0.226902250736384	1.03834532462246	0.199861237460937	1.40063517068269
TRINITY_DN59293_c0_g1	1.5126151901139	0.188512723992198	1.52645409757896	-0.803530552179458	-0.803530552179458	-0.595637700538126	-0.601896691009808	-0.230156025733514	-0.192830490044694
TRINITY_DN14531_c0_g1	1.40799904010948	1.23461848003095	1.05231534631001	-0.248734018901432	-0.51612796411397	-1.16615670565509	-0.59958109975937	-0.44850353127721	-0.715829546743376
TRINITY_DN16587_c0_g1	1.0254547237358	1.63920346877211	0.990135475585701	-0.78429193468008	-0.804540618523885	-0.766804507951239	-0.149377611983571	-0.518746309690236	-0.631032685264604
TRINITY_DN29025_c0_g1	2.47482835642203	3.15407110923555	1.88930351110561	-0.793026826483753	-1.38777034799749	-1.27254480001403	-1.25453589020943	-1.47080993266821	-1.33951517939027
TRINITY_DN59578_c0_g1	0.955033538680982	0.994290271294242	0.216459140287965	-0.0688802009765531	-0.188108666331917	-0.184561780609578	-0.312268126851653	-0.888548384473009	-0.523415791020479
TRINITY_DN35814_c0_g1	0.838408554157323	0.961128256172908	0.856413360066535	-0.590590687443797	-1.30130117777867	-1.13584965291567	0.456726031915362	0.00558584603126056	-0.0905205302052488
TRINITY_DN8365_c0_g1	0.770525845491361	1.9084290631186	0.804501066627642	-0.614315682017613	-0.516451245306804	-0.625844726626646	-0.428472080147265	-0.538072420341359	-0.760299820797914
TRINITY_DN28525_c0_g1	-1.00153375624724	-0.504306246904733	-1.43740238404082	0.688772546017498	-0.0571249159633429	-0.574464243914389	1.27676740623986	1.57184428147779	0.0374473133353761
TRINITY_DN51832_c0_g1	-0.522154288205102	-1.05769993602444	-0.529552740526262	0.912921759516347	1.00637226688634	-1.05236155790413	1.12243966432714	0.0908225886856506	0.0292122432444504
TRINITY_DN58078_c0_g1	0.972939487931604	0.658626834862802	0.307169178307349	-0.966575383070048	-0.850288345229809	-0.852719171484571	0.368456299091495	0.121506773511068	0.240884326080109
TRINITY_DN59863_c0_g1	-0.332022606380433	0.708975603114509	0.033394813203623	-0.53179211875621	-1.0276122727511	-0.292158145502493	0.919500614249001	0.487716040133004	0.0339980726901001
TRINITY_DN5679_c0_g1	0.980800674939631	1.63250590861711	0.884855826966824	-0.445831827562178	-1.03167321654743	-2.03299255366808	0.250411448842975	-0.130596750606756	-0.107479510982103
TRINITY_DN49217_c0_g1	0.22189196502772	0.285916876963016	0.690595745266321	-0.620683817099085	-1.14185630555427	-0.499798364799568	0.105808445837613	-0.0927803138568435	1.0509057682151
TRINITY_DN1064_c0_g1	1.474198170605	0.940054277262657	0.665740748271445	0.344198624325223	-0.821230996098962	-0.821230996098962	-0.509727880630692	-0.638538698582772	-0.633463249052937
TRINITY_DN3873_c0_g1	0.75482309250028	1.27816020712601	0.660449124065145	-0.22181060700635	-0.390746638592942	-0.573438936109133	-0.573438936109133	-0.573438936109133	-0.360558369764748
TRINITY_DN61765_c0_g1	0.00393233870080534	0.215703128130387	-0.766672105925953	-0.972064618915638	-0.21674971487054	-0.54983161823259	0.846376956848527	0.222652843977962	1.21665279028704
TRINITY_DN30556_c0_g1	0.114139463231418	-0.208913300962735	-0.875676285519628	-0.0420030995201162	-0.705119966886219	-1.22796075569958	0.8291906981235	1.30494371645848	0.811399530774877
TRINITY_DN54330_c0_g1	0.769089073363239	0.945045921709402	0.414424192063877	-0.637991702087262	0.0255806333302608	-0.637991702087262	-0.172278382491298	-0.36537124742427	-0.340506786376687
TRINITY_DN18543_c0_g1	-1.11697924175016	-0.566752614837345	-0.739679458165235	-0.217943262067291	0.00602582463742829	-0.52597276469501	0.935358386857769	0.784652681126851	1.44129044889299
TRINITY_DN57706_c0_g1	0.799365554948042	0.932193847840477	0.499088853497202	-0.559067952059855	-0.503534229117936	-1.15223926605654	0.345045996980345	0.0206554198373314	-0.381508225869062
TRINITY_DN43611_c0_g1	-0.483842546408065	-0.300937540874227	-0.990969656373514	-1.10023464094555	-0.281259912570986	-1.91426409137789	1.62759907225851	1.4102171839992	2.03369213229252
TRINITY_DN49577_c0_g1	0.414848971757991	1.68855944773095	0.197257536685364	-0.287002769264348	-0.476444768799509	-0.786784889411659	-0.0713307622959417	-0.0153218310460085	-0.66378093535684
TRINITY_DN61667_c0_g1	-0.744074297854106	-0.555040473464089	-0.549987245737804	-0.191205426842803	0.194776039151958	0.0739581768039885	0.895620935545476	0.246517574733477	0.629434717663901
TRINITY_DN52106_c0_g1	0.90731306614921	0.89525176899542	0.516324822341579	0.356098364955695	-0.0906293698592104	-0.534976406363933	-0.540582741298184	-0.49360926726932	-1.01519023765126
TRINITY_DN9253_c0_g1	0.97960314313301	0.59442349201951	0.954634298530296	-0.12630083284942	-0.919572487347503	-0.673468477463586	-0.305098204509802	-0.0885059767424301	-0.415714954770074
TRINITY_DN58398_c0_g1	1.72824412969429	1.24154683300756	1.31282175778654	-0.733594629089804	-0.741033957018802	-1.02380810325184	-0.744234021268114	-0.35532764790334	-0.684614361956501
TRINITY_DN27957_c0_g1	1.67657105914996	1.59525359458219	1.16204067150507	-0.834540618267466	-0.938045194021326	-1.20309876749177	-0.394327509856219	-0.578637690330656	-0.485215545269779
TRINITY_DN20733_c0_g1	1.50186150624986	1.53584446716418	0.981806268403686	-0.669085233932672	-1.12192024336182	-0.746236246740904	-0.327967626199047	-0.502742027302755	-0.651560864280524
TRINITY_DN58282_c0_g1	1.46151866422813	0.527270678785816	0.900539748036037	-0.0640395492954298	-0.459187174141021	-1.09331573166606	-0.556268212261404	-0.0215530623659701	-0.694965361320097
TRINITY_DN13329_c0_g1	1.39696868718092	1.84746039549415	1.32166926548287	-0.232961235036149	-1.06732013957814	-0.701392851924399	-0.332916438965891	-1.20773525874798	-1.02377242390538
TRINITY_DN57378_c0_g1	0.9161674452282	1.14579638217024	1.3392614993781	-0.990723150380319	-0.990723150380319	-0.546056083538411	-0.990723150380319	-0.319882814498757	0.436883022401581
TRINITY_DN56381_c0_g1	0.501863003775015	-0.519450500891977	1.32211328963804	-1.01616848882715	-1.01616848882715	-1.01616848882715	0.64649276664794	0.396883939721373	0.700602967591069
TRINITY_DN5432_c0_g1	0.632213158848285	0.455737208915873	0.626126387287992	-0.865146697817937	-0.802410942469974	-1.25774373975464	0.224463565782544	0.907388250498773	0.0793728087090841
TRINITY_DN15091_c0_g1	0.546348597873134	0.266934690524117	-0.17506218209823	-0.568346882848786	-1.55966463974899	-1.08250542856234	1.45807914675402	0.698251151575233	0.415965546531839
TRINITY_DN57013_c0_g1	-0.953605638686489	0.0128248286198096	-0.578427159096876	-0.953605638686489	-0.953605638686489	-0.953605638686489	1.35090540312346	1.54336794231179	1.48575153978777
TRINITY_DN50262_c0_g1	1.09019652858405	0.71733884479751	0.220893611834531	-0.691373016231919	-0.691373016231919	-0.691373016231919	-0.204916060463188	0.106055065920394	0.144551058022456
TRINITY_DN12433_c0_g1	1.09573974207974	1.75059998623083	0.98921336545147	-0.743562788380095	-1.00704952061386	-0.82496121024488	-0.36227073537462	-0.573135368321913	-0.324573470826674
TRINITY_DN56535_c0_g1	0.550470524478918	1.6081591832449	0.838047114575503	-0.52540434249621	-0.52540434249621	-0.52540434249621	-0.52540434249621	-0.369655109818265	-0.52540434249621
TRINITY_DN3281_c0_g1	1.19361384237915	1.38330292916241	1.16867706758023	-0.811890533015658	-1.19925307385165	-0.821851643065859	-0.528412737970091	-0.277816743045355	-0.106369108173169
TRINITY_DN28797_c0_g1	-0.318188209294248	-0.93596347601811	-0.70893402363981	-0.375592963479346	0.168373183796625	-0.39013428930074	0.675508180406588	0.777856233800711	1.10707536372833
TRINITY_DN23873_c0_g1	-1.26078786685614	-0.497156614896582	-0.649979188648181	-0.284452066756955	-0.698606157128833	-0.698606157128833	1.25107052837128	1.22839690126803	1.61012062177622
TRINITY_DN56742_c0_g1	0.617672322195685	1.11260991045696	0.447644237973801	-0.167790614971625	-0.645279622717227	-0.94316633249816	-0.2617530961836	0.0629030708199498	-0.222839875075779
TRINITY_DN51136_c0_g1	-0.0991544456195637	-0.100942172045208	-0.526452459495217	-0.500264206673464	-0.386875548922174	-0.507359442487122	0.71266012462874	0.4867010882721	0.921687062341909
TRINITY_DN12191_c0_g1	0.805196199654473	1.44606391029264	0.978739700713543	-0.656229469114912	-0.151266290458975	-1.0196549858451	-0.733068450286804	-0.138666253679342	-0.531114361275519
TRINITY_DN56916_c0_g1	0.0404234539492745	-0.100525162831002	0.407137271636478	0.872385562051227	0.886227282574215	0.225284376439599	-0.661853323593846	-1.13707476719784	-0.532004693028108
TRINITY_DN766_c0_g1	0.244037627234937	0.550027042019064	0.389776967628703	0.306458028913996	0.379254833978422	-0.260719695604202	-0.55032790031047	-0.364964932774448	-0.693541971086004
TRINITY_DN10692_c0_g1	0.982507581125844	0.923174739214494	0.771289710750965	-0.985222032457079	-0.270229558687302	-0.71445197784368	0.0034312443783131	-0.150583508757148	-0.559916197724408
TRINITY_DN25397_c0_g1	0.460678731160257	1.3146637075548	0.43930508036769	-0.631710791170009	-0.96106059740509	-0.59917964869548	0.233907869313235	0.0996508165839545	-0.356255167709364
TRINITY_DN7847_c0_g1	0.213646453939814	-0.360264989163198	-0.132703465052567	-0.751601012383873	-0.523409334033486	-1.10747015032473	0.988161679476579	0.823821221853863	0.849819595687604
TRINITY_DN59525_c0_g1	1.61680876522097	0.832229715886488	0.433999858018252	-0.0561997194589084	-0.0655255117310019	-0.690328276983949	-0.690328276983949	-0.690328276983949	-0.690328276983949
TRINITY_DN10557_c0_g1	1.6635103083009	1.28298777462595	0.635844322291156	-0.688964588223679	-0.200753686191836	-0.988590113498805	-0.58192822579012	-0.518756899401038	-0.60334889211253
TRINITY_DN49798_c0_g1	-0.666496070133561	-0.515157966348079	-0.028591344498059	-0.0712285610206668	1.39611590716612	0.706379017642885	-0.656557833077443	0.0869954211235238	-0.251458570854718
TRINITY_DN48495_c0_g1	-0.0741716385395289	0.718082716088425	0.22622961975875	-0.852380214937616	-0.318318612516498	-0.852380214937616	0.625297112627691	0.348626251118476	0.179014981337918
TRINITY_DN12356_c0_g1	0.348444699007526	0.710037408907737	0.560668080487319	0.320027956765118	0.108555318827875	-0.742907107147214	-0.403843780647135	-0.729232170250137	-0.171750405951088
TRINITY_DN8032_c0_g1	1.36354599521659	0.393774174631462	0.339786527999304	-0.828808187465038	-0.454906635724344	-0.288406024783421	0.033887725926679	-0.175040171769142	-0.38383340403209
TRINITY_DN59723_c0_g1	-0.164535504185181	-0.556259835469098	-1.08410865358197	0.785806609507508	1.16981339957415	0.117803962306137	0.651702322642743	0.333811354229994	-1.25403365502428
TRINITY_DN62103_c0_g1	-0.593263463740225	-0.676177101025818	-0.774987255305274	-0.397982888021018	0.383041665776059	-0.406385329016715	0.607035186745606	1.28547231129806	0.573246873289323
TRINITY_DN56883_c0_g1	1.76305850410585	0.783469964128805	1.14702238760859	-0.590993793837157	-0.485102625246419	-1.01690030782867	-0.49669059952163	-0.441381247817101	-0.662482281592261
TRINITY_DN49275_c0_g1	0.894975417400895	1.07611612610058	0.706022658533292	-0.149672061078129	0.144854458151809	-1.31510168150231	0.13115454838725	-0.856719677346301	-0.631629788647087
TRINITY_DN28546_c0_g1	2.2813567618706	1.26900396396908	1.29131610872244	-0.51045090302196	-0.768702009072227	-0.904349635242653	-0.782028309634684	-0.695763013431235	-1.18038296415937
TRINITY_DN58894_c0_g1	0.937711986637419	1.01491466325341	0.718253827012108	-0.0453717972988539	-0.193908794910815	-0.346873857746598	-0.918940262782734	-0.601199964858805	-0.564585799305136
TRINITY_DN55275_c0_g1	1.01905958407112	1.42429310953446	0.362033809552233	-0.114905511588638	-0.639740723317115	-0.171538405899368	-0.397572105346544	-0.427147441506066	-1.05448231550008
TRINITY_DN48039_c4_g1	-0.96710308277081	-1.57812788007816	-0.785156876183214	-0.826955793413682	0.31264305016708	-1.20695626617095	0.0830563938365469	2.54340563726187	2.42519481735132
TRINITY_DN54281_c0_g1	1.18964078972579	0.606826755583211	0.450010748782703	-0.631757699255822	-0.466786473182473	-1.04209880386991	0.253036445130908	-0.129065803917769	-0.229805958996639
TRINITY_DN57561_c0_g1	0.150228456869338	0.922953814153144	0.700108498435049	-0.485758046876285	-0.485758046876285	-0.485758046876285	-0.233584633674258	0.403326051721864	-0.485758046876285
TRINITY_DN59304_c0_g1	0.980927434510562	1.12908566912033	1.201872994723	-0.920910543629271	-0.923521757085809	-0.476498442216913	0.0666438828096159	-0.544206180040926	-0.513393058190588
TRINITY_DN41606_c0_g1	-0.997740916845807	-1.25786720236467	-1.30752702229432	0.0423153156196117	0.501454795734208	-0.227643280376536	1.07633267847905	1.08808747440861	1.08258815763986
TRINITY_DN6606_c0_g1	-0.979749407611867	-0.236995661084254	-0.725024283442776	0.654755467198329	-0.288019664108721	1.2187740785674	0.823011648280023	0.637304651467991	-1.10405682926613
TRINITY_DN57980_c0_g1	0.873071963309333	1.14201921538672	0.50612383420727	-0.690007419513373	0.107627213829882	-0.692669219236888	-0.59357765683028	-0.572588141806771	-0.0799997893458895
TRINITY_DN618_c0_g1	0.124402275873652	-0.0335251924690669	-0.515819130154346	1.1082487686591	0.250267773531524	0.776707127853832	-0.259188290882801	-0.663135608625059	-0.787957723786832
TRINITY_DN60904_c0_g1	0.18248586055988	1.35028428835215	0.740308722796981	0.11786408405012	-0.141522544768529	-0.612449802243656	-0.612449802243656	-0.612449802243656	-0.41207100425963
TRINITY_DN4039_c0_g1	-0.0822502925573405	0.560568147053313	0.548176240320189	-1.04350317661555	-0.306249072291218	-1.04350317661555	0.534227754874532	0.137917463664593	0.694616112167028
TRINITY_DN21727_c0_g1	2.29763940606344	2.58466304110536	1.47834244422891	-1.42042661613148	-1.08561013619695	-1.74523943635613	-0.584102703512115	-0.230444156676435	-1.2948218425246
TRINITY_DN2471_c0_g1	0.0917428530229261	2.43046919907342	0.740270482521548	-0.225926809387714	-0.464268274002101	-0.736888728665093	-0.472652577621546	-0.736888728665093	-0.625857416276349
TRINITY_DN4523_c0_g1	-0.042429150865907	-0.457708692766053	0.324812455176	-0.846520465808996	-0.200333507013958	-0.555861812266849	0.385978441977775	0.789097251275854	0.602965480292133
TRINITY_DN61133_c0_g1	0.135600898022453	0.931939057436461	0.413744035891915	-1.08308755455058	-0.572341980034926	-1.0892661294797	0.258436020412023	0.429387870341256	0.575587781961095
TRINITY_DN48704_c0_g1	0.821179351131511	0.709309018631368	0.276198535901866	-0.266225242948386	-0.275164517929694	-0.514090871349994	-0.521162920025496	0.248050844722436	-0.47809419813361
TRINITY_DN52881_c0_g1	0.947950121697937	1.61668098011169	1.53212833588666	-0.931755644584351	-0.268183309166829	-0.931755644584351	-0.794252120834416	-0.659135189921359	-0.511677528604977
TRINITY_DN46479_c0_g2	-0.725196680732442	-0.558538794968234	-0.975803881430665	-0.469887378324212	-0.0312677433063495	-1.19660337871022	1.29054713374553	1.28667561258449	1.3800751111421
TRINITY_DN26262_c0_g1	0.705138064122504	0.998592983332224	0.915828475481518	-1.00181496097726	-0.907074471006853	-1.86253216254233	0.629505325642153	0.732569753474594	-0.210213007526548
TRINITY_DN20381_c0_g1	2.22934766216893	-0.827512252562308	-0.0172950287109298	-0.49254005054633	0.925145082143782	0.994475939671568	-0.937207117388238	-0.937207117388238	-0.937207117388238
TRINITY_DN36784_c0_g1	0.954336540946632	1.62946752905935	1.10331192202207	-0.840292955035417	-0.351713809436726	-0.893566729714021	-0.176422043530569	-0.66291549773103	-0.762204956580282
TRINITY_DN42973_c0_g1	-1.16227843634048	-0.825190088049427	-1.01798000762047	-0.173044267636639	0.588167259924542	-0.919448969486937	1.16775919237867	1.00394204762879	1.33807326920194
TRINITY_DN59227_c0_g1	0.197992618324255	0.936197375152762	0.178229363502825	0.42193382675619	0.142710182823065	0.496067084046439	-0.586049135738422	-0.740822077891182	-1.04625923697593
TRINITY_DN53621_c0_g1	1.09397559326602	0.939347943523676	0.656671500899189	-0.327903457829634	-0.984104043456799	-1.52753948003267	0.441973263048987	-0.152564379757179	-0.139856939661591
TRINITY_DN15447_c0_g1	0.729489570428968	2.34149756659255	-0.170065023199101	-0.886397503487089	-0.743657331371007	0.371819886048929	-0.310117245865733	-0.743657331371007	-0.588912587776514
TRINITY_DN24384_c0_g1	0.857715506790628	0.954867741767242	1.15514577746472	-0.535733558352973	-0.449522513312093	-1.21205477151355	-0.1394295548617	-0.379919181103928	-0.251069446878346
TRINITY_DN32332_c1_g1	2.17755741397776	2.98487804860554	1.76115922133637	-1.23756009057163	-0.983514467965096	-1.10320210576749	-1.25948792950639	-0.929782484027306	-1.41004760608177
