15C_A_Sym	15C_B_Sym	15C_C_Sym	25C_D_Sym	25C_E_Sym	25C_F_Sym	32C_G_Sym	32C_H_Sym	32C_I_Sym
TRINITY_DN367_c0_g1	-2.30539388668772	-1.28394053411222	-0.597909192675576	1.60432455651603	1.41994743422801	0.406491582385089	0.16184813578019	-0.0344061513060385	0.629038055872227
TRINITY_DN1520_c0_g1	1.51567141664314	1.74177696578375	1.08571726698378	-1.11800319630394	-0.108400957134221	-1.96594863524776	0.455710436070794	-0.830325455490461	-0.776197841305088
TRINITY_DN2078_c0_g1	2.77663794197688	4.49261530263301	3.11676196885274	-4.23976923187296	-4.23976923187296	-4.23976923187296	0.575447527931381	1.419641617384	0.338203336840852
TRINITY_DN77_c0_g1	2.02851767840005	0.022500294488017	1.12540100242339	-0.289693402816024	-2.96597692503701	-3.53747435326662	1.60746219899593	0.895636423064172	1.1136270837481
TRINITY_DN370_c0_g1	-1.8187143937135	-1.09470704511586	-1.83308679681338	0.85401088515637	0.0192475314499685	0.154301553873038	1.34623678261363	1.49539744138917	0.877314041160568
TRINITY_DN1863_c0_g1	2.28854876115373	3.48416108362272	2.63301116128775	-3.99603940010915	-3.99603940010915	-3.99603940010915	1.69700143778061	0.998449813422989	0.88694594305965
TRINITY_DN477_c0_g1	1.44675191630912	1.00132884259619	1.26109809725021	-0.840699901332509	-0.78329114356121	-1.55914591403519	-0.301775153652638	-0.019418129612097	-0.204848613961872
TRINITY_DN124_c0_g1	-1.17482747160422	-1.64762993279247	-1.16006344552312	1.56862709466151	0.774831166076217	-0.207706605831883	0.255952269790044	0.947993696945893	0.642823228278025
TRINITY_DN1431_c0_g1	-1.16127315489969	-3.82074384953717	-1.41834914973535	2.1911691200183	0.847531507622781	2.00762152198635	-0.948431583149855	2.70958812830594	-0.407112540611308
TRINITY_DN2254_c0_g1	2.9622962784192	3.12665022356523	3.19009591348244	-4.21254952948059	-4.21254952948059	3.34041153535385	-4.21254952948059	-0.212729877632694	0.230924515253733
TRINITY_DN324_c0_g1	2.09518215045203	0.402363145939217	1.81562917079084	-1.00695039311612	-1.13050783236238	-2.25837280904619	-0.420815860576852	0.178225819389642	0.325246608529818
TRINITY_DN1390_c0_g1	2.23878802173884	2.07060129340844	2.27726734970739	-4.22368253282495	-1.85910220052366	-0.471117458762409	-0.267117056381251	0.225069877625155	0.00929270601244347
TRINITY_DN1409_c0_g1	-0.245713330231842	-3.75605384047689	-1.66049840420663	2.14382898083531	1.38819718888889	2.09643549672472	0.170681523164474	-0.2022325839442	0.0653549692461706
TRINITY_DN1986_c0_g1	1.22843004581813	1.16156339543736	1.42768369818051	0.243791763792485	0.155120680902405	0.0630746398826432	-0.84580101474838	-1.94308051835764	-1.49078269090752
TRINITY_DN2137_c0_g1	1.77578301215491	2.26555286268703	1.06653348024411	-4.41065811866809	-4.41065811866809	-4.41065811866809	2.95946255945305	2.5088130685689	2.65582937289626
TRINITY_DN1416_c0_g1	-0.800925368783135	-3.95786466578978	-1.9743348139445	2.25583149054421	1.81011719527397	2.68309976257422	-0.382440972379158	-0.113601097060336	0.480118469564495
TRINITY_DN668_c0_g1	-2.54350630536755	-2.78281229028368	-2.39559308454878	0.980515775493567	0.609377783814793	0.822517193844462	1.81262377359547	1.79097976596121	1.7058973874905
TRINITY_DN1476_c4_g2	-1.53350785621332	-2.37423785180222	-0.83244328372705	-0.112909447690352	-0.716196457874155	-1.43173868472829	1.91379364711638	2.9090111892243	2.17822874569472
TRINITY_DN312_c0_g1	2.66489757774569	2.8026680084937	2.0300287741167	0.0359447873019221	-5.22577406248602	-5.22577406248602	1.60579920812317	-1.04173185620001	2.35394162539085
TRINITY_DN402_c0_g1	-2.39206541586078	-1.65673482463658	-2.30312330652808	1.02450659584163	0.658018537421324	0.547948694741585	1.35536845672868	1.5451079875228	1.22097327476942
TRINITY_DN1032_c0_g1	-0.630229024247537	-3.75802869981153	-1.65928089759915	1.842209537806	1.78489501144303	2.46541760131676	-0.207666026338599	-0.123414492869941	0.286096990300965
TRINITY_DN174_c0_g1	0.127908144697472	0.177471913192784	0.417305698387368	-0.122520538481678	-0.414871881589301	-6.64603544936814	2.00500188656483	2.36753009566629	2.08821013093037
TRINITY_DN1676_c0_g1	1.8925643648777	1.86505017198287	1.06116256782064	-0.354467162235434	-0.412985661661231	-1.12244811065515	-0.65728688694503	-0.475228685130502	-1.79636059805388
TRINITY_DN1142_c0_g1	-0.581589366174418	-3.96858476221747	-1.23624510723761	2.31331580035847	1.51021090148433	2.34748968057447	0.1424470389844	-0.173334251933424	-0.353709933838752
TRINITY_DN723_c0_g1	1.72478896606946	0.369773193388935	1.59929664262351	-2.0482756383881	-1.50484803213654	-1.08809644781677	0.372725971638526	0.529815126894511	0.0448202177264765
TRINITY_DN617_c0_g1	4.12606500754804	2.98724528197475	4.15869807667737	-2.52425438390643	-2.52425438390643	-2.52425438390643	1.34926355333196	-2.52425438390643	-2.52425438390643
TRINITY_DN1222_c0_g1	1.98985721097274	3.16005077559439	1.76572042251474	-2.21007425373028	-2.32677161908244	-3.35782787417398	-0.173815034686563	0.782928356606697	0.369932015984694
TRINITY_DN315_c0_g1	-0.409363451156699	1.83545649033747	0.392599887252656	1.49865110307261	3.40885239590296	3.92796199527674	-2.3369796745788	-2.0713861637886	-6.24579258231835
TRINITY_DN2144_c0_g1	-0.891805515314124	-2.74326135582664	-1.40220418618192	2.0149760772904	1.63701238722665	2.39645857743846	-0.55183528517341	-0.531923418261115	0.0725827188016952
TRINITY_DN1961_c0_g1	2.9102806219276	3.38287906156502	2.71804506422349	-1.09838446795951	-4.337324147317	0.502836919823846	-0.00561893081810805	0.264610025871667	-4.337324147317
TRINITY_DN697_c0_g1	2.98633976039648	4.62491916954858	2.99487970543708	0.0545635578107353	-5.56675574320346	-5.56675574320346	-0.026449437672194	0.509952983589844	-0.0106942527036109
TRINITY_DN1471_c1_g2	-1.83019672628402	-1.93345966089752	-1.19659172522238	0.568642673423872	0.0343568100497684	-0.121828828875739	0.998808022525452	2.20347332186322	1.27679611341734
TRINITY_DN2303_c0_g1	0.331338796748082	0.450193756160819	-0.671101734065147	-0.729174479144199	0.763111252969535	-6.36266381463998	2.20968777368116	2.53789510506246	1.47071334322727
TRINITY_DN1668_c0_g1	-1.87969111468169	-1.86960992633646	-2.17702727018317	0.970917623477648	1.15276593197658	0.748830971866827	0.566817337999497	0.779252334886216	1.70774411099456
TRINITY_DN2271_c0_g1	-1.52058171110622	-1.9334943502446	-1.33799303466037	0.405495978665347	0.904469296424279	1.18779293157371	0.75171459850278	0.78969938767636	0.752896903168707
TRINITY_DN1373_c0_g1	2.2959514831431	2.1806494720267	2.16699602623807	-1.49606340698812	-1.75136487442712	-2.07802878949989	-0.22466583339885	-0.647316045004061	-0.446158032089835
TRINITY_DN1100_c0_g1	-2.59710212106689	-1.7442986726801	-2.20348321737477	0.329124063224569	0.722027451381779	0.707332679033222	1.78974180393461	1.27305817216364	1.72359984138393
TRINITY_DN744_c0_g1	0.399208064311489	-0.16137907837763	0.534540078849115	-4.0727678249243	-0.611889753183378	-0.704022440562984	1.16964982761472	1.68860215556921	1.75805897070377
TRINITY_DN257_c0_g1	2.29911653719271	2.10994589827849	1.79192222996631	-5.33973927208508	-0.589132767249491	-1.1415594653349	0.852040492934727	-0.0181718960496786	0.0355782423469142
TRINITY_DN771_c0_g1	-1.94559591959281	-2.32045304307687	-1.50843846311333	1.37133726275483	1.19402179588623	0.365465760912636	0.784307170267057	1.10683076234411	0.952524673618136
TRINITY_DN928_c0_g1	1.00530524569835	-1.97475305573488	-3.68360243284006	-3.68360243284006	0.38119421307175	-3.68360243284006	6.15508781563325	-1.82548899441137e-05	5.48399133474164
TRINITY_DN1183_c0_g1	1.26781451647492	1.70494540905594	1.23358167419663	-0.332692343403865	-6.35752173444477	-2.35869440062567	1.48367147451098	2.07789433977578	1.28100106446006
TRINITY_DN2343_c0_g1	-2.90411024072876	-1.73027696612548	-0.580749749811201	1.18213507363047	0.376011035865018	0.312615771956625	0.779328974304641	0.855639530421284	1.7094065704874
TRINITY_DN895_c0_g2	0.0374110654403683	-3.15213588374764	-1.88697842563934	1.6949228612945	2.36064127035942	2.31655387303141	-0.402621791094931	-0.639747870673127	-0.328045098970655
TRINITY_DN1118_c0_g1	1.64668232808465	1.02419837196743	1.21648519997947	-0.0464221524214734	-0.491717082979668	0.982296743400703	-0.681583454580212	-0.678500711813641	-2.97143924163726
TRINITY_DN1059_c0_g1	2.54776701177425	2.75482056223254	2.31901512801144	-4.91549577267621	-4.91549577267621	0.48411968482408	0.944622806590953	0.648516492761161	0.132129859158009
TRINITY_DN253_c0_g1	1.42820968758148	1.62127360066975	0.279393188009941	0.811665101605376	2.76539106359385	1.99741676545746	-1.81789265251747	-1.55463822303816	-5.53081853136221
TRINITY_DN2009_c0_g1	-2.85094305377495	-1.61175868726486	-1.84209111975741	1.14164259525878	0.0891667789738699	1.21440891332523	1.32118027426235	1.21243356707888	1.32596073189811
TRINITY_DN631_c0_g1	-4.36194499402768	-0.770058142679385	-1.28669979151353	2.5117108966659	2.80028181189992	2.94403356466374	-0.391815817952584	-0.591415924135964	-0.854091602920414
TRINITY_DN1020_c0_g1	2.95231684276579	2.17514029866903	2.48634198696333	-5.89589294578779	-5.89589294578779	-1.05573187864695	1.87181481385045	1.65360681228672	1.70829701568722
TRINITY_DN1164_c0_g1	-1.78563394528588	-1.34781528077513	-1.44143837006558	-0.0398337962241406	0.716938804037962	-0.365740157772487	1.24487684926314	1.60565662903092	1.41298926779121
TRINITY_DN1323_c0_g1	-1.67887885392834	-0.513524484703362	-1.64424344955754	1.10809722670345	1.22933754401557	1.09705149968643	0.439676334437966	-0.0018372076702402	-0.0356786089839378
TRINITY_DN2317_c0_g1	0.810780177668478	0.0446752125846182	0.646506073108165	-1.82667770186594	-1.23481260581173	-0.814313201933439	0.731545028732807	0.498766625597852	1.1435303919192
TRINITY_DN1116_c0_g1	3.03741520926935	3.76020023854484	2.75458956360536	-2.59944363055558	-1.62328473120105	-6.49842585731694	0.7797076137643	-0.384850366026435	0.774091959916145
TRINITY_DN1447_c0_g1	-1.89439500413326	-1.75484377509782	-0.582860786822964	0.653591530344627	0.125875145821707	-0.301337585220224	0.600940463224227	1.97400580443705	1.17902420744665
TRINITY_DN812_c0_g1	1.05785081395678	2.0939550713373	1.30856838718106	-1.46875622183063	-1.5409987227975	-0.134175637426845	-0.803523268689609	-0.0193246149912163	-0.493595806739341
TRINITY_DN1849_c0_g1	1.42696225432309	1.07732691993128	1.36410782445324	-0.364082044022662	-1.06692750475207	-1.22790082944876	-0.185354451039394	-0.744747006591129	-0.279385162853591
TRINITY_DN1461_c0_g1	-0.660934080242766	-3.45448165610624	-1.89498120872124	2.09630526549677	1.64677412405587	2.44406181902347	-0.242285211411305	-0.239681602388055	0.305222550293504
TRINITY_DN1229_c0_g1	-1.37232618400385	0.0330115640923694	0.255371480837313	-0.194196175997767	2.0339380120334	2.12357186328429	-1.04802085413121	-0.869257091263411	-0.962092614851133
TRINITY_DN1353_c0_g1	1.33765693837049	1.89342605525717	1.31984248265887	-0.743603154424465	-2.11761589206957	-0.571019148489351	-0.875483718485706	-0.114010854969237	-0.129192707848199
TRINITY_DN1407_c0_g1	-0.703894247039063	-3.73718305433285	-1.46921036418924	1.8312524332662	1.98949684082287	2.29974995668515	-0.139956760634425	-0.0476617786914453	-0.0225930258872022
TRINITY_DN1149_c0_g1	2.23067004803415	1.53472132501226	1.90791305599752	-1.03688592820758	-1.78321564410069	-2.43671308581493	-0.189287187424862	-0.285228796281746	0.0580262127858866
TRINITY_DN895_c0_g1	-0.653280371196734	-3.78988977619375	-1.59148202318239	1.99227278846955	1.76203387245872	2.59831171579643	-0.137613090801031	-0.117969694233938	-0.0623834211168628
TRINITY_DN70_c0_g1	3.176169865955	3.20463231359032	2.36362022160419	1.07013843835115	-5.55958245266611	-5.55958245266611	0.0947385112788721	0.949907546713067	0.259958007839616
TRINITY_DN1399_c0_g1	1.80759595705531	0.286708276448472	1.44698158017851	-0.815839443724672	-1.02397502813501	-1.73369023328002	-0.686263621851463	0.653732074474222	0.0647504388346523
TRINITY_DN1277_c0_g1	1.06361409474786	1.43859465145764	0.853810075631806	-1.1708301712941	-0.694357909100822	-3.20892358661269	0.92495208419553	0.347705095087373	0.445435665887405
TRINITY_DN1356_c0_g1	-0.337013228108514	-3.63040275427176	-1.7843038338205	1.74242858933515	1.71486278500209	2.50927625091027	-0.7703341830562	0.575488727733449	-0.0200023537239726
TRINITY_DN490_c0_g1	0.132835655794446	-0.379297603972244	-0.534608698948372	-0.908838108986521	-1.35504452188376	-1.5176393608507	1.24325188215545	1.81333428301149	1.50600647368022
TRINITY_DN1363_c0_g1	1.65966476731387	1.32947668579085	1.02565610689089	-1.8717884970035	-1.99232495643901	-2.14760015686947	0.67157497157034	0.811822441882892	0.513518636863146
TRINITY_DN1124_c0_g1	-0.626077998779255	-3.35780839694744	-1.39030993756685	2.45535307903091	1.18322989452414	2.27753906730374	-0.412318141523194	-0.297268426723987	0.16766086068194
TRINITY_DN2242_c0_g1	-1.3637209289412	-0.114177853669069	-1.18579131321362	-1.80155287193466	-1.52680096273229	-1.12183660202848	2.47211387179053	2.17124557257344	2.47052108815534
TRINITY_DN1699_c0_g1	0.0727178242433757	-0.415606071392673	1.31861800077116	-0.305720333701369	-0.998259360835519	-5.94527087364491	1.7906235727502	2.07262320431848	2.41027403749126
TRINITY_DN1022_c0_g1	-1.01227877882797	0.988901709698311	0.413092812446004	0.0457864846594269	2.41461693602725	3.0150872219465	-0.824220390218423	-2.7321590351868	-2.30882696054431
TRINITY_DN612_c0_g1	-1.64181488405248	-3.60687034461057	-0.998571158521902	2.1623298124423	1.51411721308717	2.72145255983055	0.276424277407612	-0.331042737426943	-0.0960247381557462
