15C_A_Sym	15C_B_Sym	15C_C_Sym	25C_D_Sym	25C_E_Sym	25C_F_Sym	32C_G_Sym	32C_H_Sym	32C_I_Sym
TRINITY_DN1145_c0_g1	-0.452770855488296	0.632044943093403	-0.211809823471953	0.125449367138149	0.226429967321549	1.02673182783667	-0.672272185628302	-0.416991837261165	-0.256811403540055
TRINITY_DN1148_c0_g1	0.551972759256198	1.09809892950456	1.16101907654553	0.281905380135719	0.389268577180625	-0.0163648927944635	-1.09996723902769	-1.39536492952179	-0.970567661278682
TRINITY_DN1149_c0_g1	2.57472908879084	2.47616206859052	2.47154775460551	-1.24812642959214	-1.73538248930072	-2.42393371537011	-0.614387794549886	-1.07478564542072	-0.425822837753287
TRINITY_DN114_c0_g1	-0.55700906848342	0.671531642250268	-0.00956825259976224	-0.422544262623973	0.435653987050797	0.499382975458272	-0.0480230497388403	-0.537107994622572	-0.0323159766907679
TRINITY_DN1150_c0_g1	-0.18318426906499	-2.02304031686475	-1.43858430418787	1.95830154812824	1.44425594822475	2.16600920326441	-0.854916240698792	-0.684778691719693	-0.384062877081307
TRINITY_DN1152_c0_g1	1.53447001721883	1.56733109212459	1.66222785471711	-0.589170432440148	-0.773930476827786	-0.967286373675614	-1.50944017228338	-0.0939508085352019	-0.830250700298406
TRINITY_DN1153_c0_g1	1.27566800746558	1.71395372559134	1.45756332162098	-1.02044733048999	-3.40920654133541	0.810278971143868	-0.253056002278652	-0.0845828584997461	-0.490171293217977
TRINITY_DN1154_c0_g1	-1.14265708941014	1.64959477912707	-0.484956708896913	-2.3197916181628	0.191063337591305	1.82433606980284	1.74821620238256	-3.50679437675886	2.04098940432493
TRINITY_DN1156_c0_g1	1.66650748512735	0.749191431840366	1.59471692053943	-0.575878037372963	-0.618259249807421	-1.0436052755142	-0.918893160818135	-0.180223777809534	-0.673556336184888
TRINITY_DN1157_c0_g1	-1.55950368461722	-0.284624957788818	-1.00544901109726	0.559844635432258	0.813781340257632	0.207888996257292	0.495794269703753	0.323615856107587	0.448652555744776
TRINITY_DN1158_c0_g1	-0.569100811841167	-2.857835278767	-1.00592245039372	1.63494867607397	1.87689282592831	2.60394919317994	-0.696491545839946	-0.61664725347563	-0.369793354864756
TRINITY_DN1159_c0_g1	-0.853709091407399	-0.260029335921429	-0.894909356934267	1.46938663396299	1.18806067009617	0.796665566003201	-0.425552146293432	-0.454023518604599	-0.565889420901238
TRINITY_DN1161_c0_g1	0.501846865992579	0.86649846290663	0.116395801714239	0.76243167456049	1.38969664953832	0.673750995250165	-1.31356022220898	-0.699993459626681	-2.29706676812678
TRINITY_DN1163_c0_g1	-0.0119265142364533	0.604725512890923	0.445560519866509	0.0353235737203121	-0.459248033164622	1.17200381963834	-0.538817538057955	-0.900034445749467	-0.347586894907586
TRINITY_DN1164_c0_g1	-1.44320724375831	-0.409837921922021	-0.879968640566069	-0.249798253179074	0.766112560509647	-0.35170256390853	0.821104123621767	0.816925830808913	0.930372108393685
TRINITY_DN1166_c0_g1	1.46213873020645	0.838489927505567	0.461957756592865	-0.206978217565515	0.331234745576326	-5.63428019781897	1.37314725503247	0.303552214775818	1.070737785695
TRINITY_DN1167_c0_g1	0.408132280344649	1.83922740101575	0.541484993522237	0.0537434377339858	0.104473708631029	0.791825464589004	-0.193585932425314	-1.13238140357363	-2.41291994983771
TRINITY_DN1168_c0_g1	-0.805136077415255	-0.0385864032847163	-0.668891335898016	0.41814497476579	1.04465242035988	1.04490326653193	0.0927015799998117	-0.522636181821924	-0.565152243237504
TRINITY_DN1169_c0_g1	-0.287284879142829	0.831659948525544	0.286033620002362	1.03000957237835	1.06654089436213	0.912117150305807	-0.676095588354574	-1.51001232575187	-1.65296839232492
TRINITY_DN116_c0_g1	-0.412233962079341	-0.0755921130377555	0.105896752695079	0.0796539183053699	-0.739334817077063	1.05916734882221	-0.0499960382712334	-0.508133874135822	0.540572784778554
TRINITY_DN1170_c0_g1	-1.57620167484747	-0.0206660772731126	0.336128097649914	0.475869163621709	0.785022972850774	0.884762338865719	0.0367213886572175	-0.350226958915272	-0.571409250609484
TRINITY_DN1172_c0_g1	0.138784521129294	0.813594252970818	0.461841900852006	-0.772507460583927	-0.23887270576793	-0.53946605340189	0.235616101368835	-0.204787797875092	0.105797241307879
TRINITY_DN1173_c0_g1	-2.09657813481586	-1.38641229130231	-2.172232753602	0.652957610702309	0.794009456561193	0.364531729034141	1.39411913357072	1.30639930268089	1.1432059471709
TRINITY_DN1174_c0_g1	-0.607094518801119	-0.587456960269623	0.99261709359296	1.805643152492	2.14178130375526	-1.23685641928999	-0.917844063405265	-1.54891188989648	-0.0418776981777356
TRINITY_DN1175_c0_g1	1.60394937233795	1.31056415005742	1.66284664492992	0.0492161127435917	0.392955790827345	-2.23532693964342	-0.422278145017002	-1.49373931930879	-0.868187666927017
TRINITY_DN1177_c0_g1	0.134155042002464	0.99975785139187	0.290840544821688	-0.0554110576889837	-0.536715234712836	0.473452453207219	0.275957468374278	-0.439021103877858	-1.14301596351783
TRINITY_DN1179_c0_g1	1.07665624715853	0.594332713003819	1.15106286002496	-0.123427302150095	0.480517083527339	-0.95864457067455	-0.622030137134776	-0.878201000790081	-0.720265892965145
TRINITY_DN117_c0_g1	1.55631601432959	1.5123311503948	0.719845030265705	-2.26120127349285	-0.798805598126194	-1.38769407434351	0.703815175380733	-1.43717376716906	1.39256734276078
TRINITY_DN1180_c0_g1	-0.0574595718410276	0.91520169757373	0.0517382395092501	0.745228208398233	0.646880443991636	1.76472532065148	-0.860742914712278	-1.06805264386058	-2.13751877971045
TRINITY_DN1181_c0_g1	1.68284797881024	3.15093297280872	1.87478142584504	0.540461790859485	-2.3725592857952	-1.07436918534475	-1.98675291546717	0.0685464498215511	-1.88388923153791
TRINITY_DN1182_c0_g1	1.37523745382328	2.24984006967321	1.41164226157939	-1.08926686641242	-1.88662502065614	-4.21357304023477	0.82316180189453	0.209410596801625	1.1201727435313
TRINITY_DN1183_c0_g1	1.61544663890439	2.64912898048451	1.79997656324949	-0.53604988874697	-6.35281134975537	-2.34050607516727	1.06504460967399	1.29502334592357	0.804747175433657
TRINITY_DN1184_c0_g1	1.61044061159192	2.86715898469211	1.41282086813552	-2.02273594825454	-4.3728979180742	-1.50956896717366	0.680032499352791	0.213595522183333	1.12115434754674
TRINITY_DN1185_c0_g1	1.04487264875322	0.59554401618473	1.1364057402032	-0.432199109991291	-0.493622739519497	-0.355762126981615	-0.236697252820482	-0.902117211381929	-0.356423964446336
TRINITY_DN1187_c0_g1	1.44527688884372	2.30227369285215	1.31988537357481	0.791901049149864	1.01766089841959	-6.30694027750796	-0.805180161668618	0.0982900587053868	0.136832477631057
TRINITY_DN1188_c0_g1	-0.559566293325696	-2.07307418835202	-1.36050416928983	1.64197330662656	1.42649982621053	2.12553250801809	-0.244256487997033	-0.269770033514025	-0.686834468376583
TRINITY_DN1189_c0_g1	1.36093340133728	0.658059513719925	1.52102401616838	-0.380915732132072	-0.609294689228232	-0.708249224929466	-0.454948074575457	-1.14009765266624	-0.246511557694111
TRINITY_DN1191_c0_g1	-0.0820124505195405	1.055879792525	0.756798997858221	-0.45742924189064	0.84882079052052	0.755143104322256	-1.01108030418517	-0.772945465998891	-1.09317522263176
TRINITY_DN1191_c0_g2	2.54007610174014	0.219671048844891	-0.825971283484081	0.856263903468086	-2.00672481003545	0.919009163982162	0.10511274287921	-1.16649808634947	-0.640938781045487
TRINITY_DN1192_c0_g1	0.380297055947536	0.979212007104603	0.0876201790249871	0.652012232749747	-0.0594703929490326	0.195755598828963	-0.571456304296124	-0.652978079433772	-1.01099229697691
